method,config_id,seed,N,M,beta,V,V_scale,bandwidth_hz,bandwidth_mhz,noise_w,T,warmup,avg_energy_j,avg_device_energy_j,avg_edge_energy_j,avg_total_queue_bits,avg_device_queue_bits,avg_edge_queue_bits,avg_fairness,avg_runtime_ms,avg_iterations,avg_arrival_bits,avg_local_completed_bits,avg_edge_completed_bits,avg_uploaded_bits,avg_local_energy_j,avg_transmit_energy_j,effective_warmup_slots,window_arrival_bits,window_completed_bits,window_energy_j,energy_per_completed_mbit_j,window_start_queue_bits,window_end_queue_bits,window_flow_residual_bits,full_run_energy_j,full_run_completed_mbit,window_completed_mbit,window_local_completed_bits,window_edge_completed_bits,window_local_completion_fraction,window_edge_completion_fraction,early_half_avg_total_queue_bits,late_half_avg_total_queue_bits,late_half_backlog_slope_bits_per_slot,tail_10pct_avg_total_queue_bits,mean_energy_j_per_slot,mean_backlog_mbit,mean_device_backlog_mbit,mean_edge_backlog_mbit,mean_local_completed_mbit_per_slot,mean_edge_completed_mbit_per_slot,mean_arrival_mbit_per_slot,completion_to_arrival_ratio,late_half_backlog_slope_mbit_per_slot,local_cap_fraction,mean_effective_V,mean_local_energy_j_per_slot,mean_transmit_energy_j_per_slot,mean_edge_energy_j_per_slot,mean_completed_mbit_per_slot,mean_sweeps,convergence_fraction,mean_decision_runtime_ms,maximum_best_deviation_gain,maximum_objective_rise,wall_seconds,trace_path,trace_sha256
QAPG-R,c13,520928,100,5,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.182156160469001,1.9715310858871142,1.210625074581887,56747147.19385596,28999931.836504586,27747215.357351385,0.9947848854653618,1.3185130763600614,8.757037037037037,9601202.962962963,5675174.912292943,3926030.389499353,3925965.7363463934,1.8300997067785902,0.1414313791085238,300,25923248000.0,25923254314.839203,8591.821633266303,0.3314329878848622,57121098.6011407,57114783.76194127,-5.081295967102051e-06,9507.578905390747,28746.54121623806,25923.254314839203,15322972263.190947,10600282051.648252,0.5910898406925571,0.4089101593074428,56772052.25752935,56727223.14291725,-163.49560232928033,56704759.6264181,3.182156160469001,56.747147193855966,28.999931836504587,27.747215357351386,5.675174912292944,3.9260303894993527,9.601202962962963,1.0000002435975308,-0.00016349560232928033,0.0,300000000000.0,1.8300997067785902,0.1414313791085238,1.210625074581887,9.601205301792298,8.757037037037037,1.0,1.3185130763600614,9.998867012139812e-11,1.7763568394002505e-15,4.494929167005466,experiments/results/parameter_sensitivity_v1/traces/c13_s520928.npz,90f48ad450e10eb1d63045709b0bbecd41701754e76be4beab9d9c79ee53a05d
QAPG-R,c13,520929,100,5,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.1789862068516164,1.9666244875320986,1.212361719319518,56765919.81115943,28991919.426300585,27774000.38485885,0.9948250141131906,1.3073534277673051,8.734814814814815,9601934.814814815,5674333.675291111,3927942.9905395876,3927816.4427153375,1.8292582690153834,0.13736621851671535,300,25925224000.0,25926146997.74288,8583.262758499364,0.33106588338200116,57690208.13643058,56767210.39354579,1.2665987014770508e-06,9496.708870721104,28746.04878960645,25926.146997742882,15320700923.286,10605446074.456886,0.5909362823800934,0.40906371761990673,56792116.57195154,56744962.402525745,74.6389598825228,56780153.10480922,3.1789862068516164,56.765919811159435,28.991919426300583,27.77400038485885,5.674333675291111,3.9279429905395875,9.601934814814815,1.0000356023054182,7.46389598825228e-05,0.0,300000000000.0,1.8292582690153834,0.13736621851671535,1.212361719319518,9.602276665830697,8.734814814814815,1.0,1.3073534277673051,9.998751826501007e-11,1.7763568394002505e-15,4.465227750013582,experiments/results/parameter_sensitivity_v1/traces/c13_s520929.npz,39df34951f359adec4b4c095cbf193b6d8e0f7568f9154aacf13b3f6cc22b404
QAPG-R,c13,520930,100,5,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.184336395246679,1.9722019514144356,1.2121344438322437,56786619.815585755,29016137.062662274,27770482.752923492,0.9948114351675024,1.3262540982018605,8.76,9604257.777777778,5676465.265307662,3927690.999609234,3927790.2861977033,1.8313409844036954,0.14086096701074002,300,25931496000.0,25931221915.27562,8597.708267166034,0.3315581616345382,56767649.15373547,57041733.878115535,1.0728836059570312e-06,9514.614043788573,28753.782266121885,25931.22191527562,15326456216.330688,10604765698.944931,0.5910425766439548,0.4089574233560453,56800748.0422759,56775317.23423366,3.3749713220844186,56736598.48003985,3.184336395246679,56.78661981558575,29.016137062662274,27.770482752923492,5.676465265307662,3.9276909996092337,9.604257777777779,0.9999894304314575,3.3749713220844185e-06,0.0,300000000000.0,1.8313409844036954,0.14086096701074002,1.2121344438322437,9.604156264916895,8.76,0.9992592592592593,1.3262540982018605,1.044319838938712e-10,0.0,4.5300381249981,experiments/results/parameter_sensitivity_v1/traces/c13_s520930.npz,129f64408454e87e6fb007bba367a51841cbb8a060927b636e87f735b8807cea
QAPG-R,c13,520931,100,5,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,3.1844657556246285,1.9733666625841588,1.2110990930404697,56767949.963224225,29013375.384916734,27754574.578307483,0.9948535210130225,1.3244773778758288,8.743703703703703,9602808.888888888,5676327.708116775,3926559.1163599156,3926517.3514881725,1.831226067658296,0.14214059492586328,300,25927584000.0,25927794426.087063,8598.057540186497,0.33161546249902474,56690687.22292337,56480261.135857694,2.7492642402648926e-06,9516.704558246365,28752.127738864143,25927.794426087064,15326084811.915293,10601709614.171772,0.5911063841394494,0.40889361586055073,56663486.33159526,56851520.868527405,64.12726867633593,56944489.580869675,3.1844657556246285,56.767949963224225,29.013375384916735,27.754574578307484,5.676327708116776,3.9265591163599156,9.602808888888887,1.000008115915739,6.412726867633593e-05,0.0,300000000000.0,1.831226067658296,0.14214059492586328,1.2110990930404697,9.602886824476691,8.743703703703703,1.0,1.3244773778758288,9.999955724593335e-11,1.7763568394002505e-15,4.516460833023302,experiments/results/parameter_sensitivity_v1/traces/c13_s520931.npz,2f266776f1a160dd9d37d9c22c7d63be0846cc234060ea79d2dc175a7ee79722
QAPG-R,c14,520927,100,15,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,1.05790090588604,0.46470451120226547,0.5931963946837744,17969615.732349835,9683670.784786202,8285944.947563635,0.9943514121107614,4.00811115651676,8.794444444444444,9600266.666666666,3165675.311757254,6434395.153554002,6434434.567427127,0.3186881348674936,0.14601637633477194,300,25920720000.0,25920190256.34039,2856.332445892308,0.11019720216728018,17703178.1994007,18232921.859010343,2.261251211166382e-06,3171.9461777546976,28781.35107814099,25920.19025634039,8547323341.744585,17372866914.595806,0.3297554245248569,0.6702445754751432,17937986.310098745,17994919.270150706,-34.52463232875327,17992972.1700873,1.05790090588604,17.969615732349837,9.683670784786202,8.285944947563635,3.165675311757254,6.434395153554002,9.600266666666666,0.9999795629265078,-3.452463232875327e-05,0.0,300000000000.0,0.3186881348674936,0.14601637633477194,0.5931963946837744,9.600070465311255,8.794444444444444,0.9988888888888889,4.00811115651676,1.0387733168429336e-08,0.0,12.630347083992092,experiments/results/parameter_sensitivity_v1/traces/c14_s520927.npz,b6bb17c035b4a45e68981398c83570046aa879947592f726a1b9cd211911240e
QAPG-R,c14,520928,100,15,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,1.0614810905440621,0.4685604226969956,0.5929206678470665,17971580.6751891,9688818.567288294,8282762.107900808,0.9943423252848607,4.044408023128873,8.852962962962962,9601202.962962963,3168237.1287845857,6432916.593904654,6432857.494164773,0.31949648306484774,0.1490639396321478,300,25923248000.0,25923115051.26094,2865.9989444689677,0.1105576601732345,17992415.971931525,18125364.710988577,2.3283064365386963e-06,3180.377049235153,28785.530635289007,25923.115051260942,8554240247.718382,17368874803.542564,0.329985043495083,0.6700149565049173,17977506.757007077,17966839.80973472,-46.63263283468768,17969065.98298386,1.0614810905440621,17.9715806751891,9.688818567288294,8.282762107900808,3.1682371287845856,6.432916593904654,9.601202962962963,0.9999948714474722,-4.6632632834687685e-05,0.0,300000000000.0,0.31949648306484774,0.1490639396321478,0.5929206678470665,9.601153722689238,8.852962962962962,0.997037037037037,4.044408023128873,1.3203425544405095e-06,0.0,12.71360916600679,experiments/results/parameter_sensitivity_v1/traces/c14_s520928.npz,70e94316e80a0cbc07c437c1bf95149a37fddc500f324caf0ae39b4eae99d4f0
QAPG-R,c14,520929,100,15,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,1.0555946941385688,0.4614089568540033,0.5941857372845657,17978680.189557914,9683761.329643985,8294918.8599139275,0.9943549436852253,3.982327987873254,8.773703703703704,9601934.814814815,3164389.46054942,6437786.110585686,6437633.651312869,0.3183139090204276,0.14309504783357566,300,25925224000.0,25925874042.06479,2850.105674174136,0.10993286743389377,18587990.655884825,17937948.59109696,-1.989305019378662e-06,3164.2640368271827,28784.878051408905,25925.87404206479,8543851543.483435,17382022498.581352,0.32954921903967505,0.6704507809603248,17982669.60335833,17975488.658517577,19.092880475605245,17986560.00729788,1.0555946941385688,17.978680189557913,9.683761329643986,8.294918859913928,3.1643894605494203,6.4377861105856855,9.601934814814815,1.0000250737299237,1.9092880475605246e-05,0.0,300000000000.0,0.3183139090204276,0.14309504783357566,0.5941857372845657,9.602175571135106,8.773703703703704,0.9981481481481481,3.982327987873254,1.2872581150171099e-05,0.0,12.536927124980139,experiments/results/parameter_sensitivity_v1/traces/c14_s520929.npz,855454f0daf22f8f239e214f9a3f9c5df4d8f7905c2d8cbb19af52734a335a21
QAPG-R,c14,520930,100,15,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,1.062262647347619,0.4687865110744763,0.5934761362731428,17980487.953115083,9692014.535202544,8288473.417912544,0.9943513444971614,4.04342999646259,8.855185185185185,9604257.777777778,3168966.0458061057,6435346.322640738,6435299.673583377,0.3197153805005831,0.1490711305738932,300,25931496000.0,25931643394.80648,2868.1091478385715,0.1106026758185711,17833428.618162505,17686033.811682798,8.568167686462402e-07,3183.337921803546,28793.137966188315,25931.64339480648,8556208323.676485,17375435071.129993,0.329952413482213,0.670047586517787,17987328.755193766,17975015.311452143,14.470737502158663,17978508.71595748,1.062262647347619,17.980487953115084,9.692014535202544,8.288473417912543,3.1689660458061057,6.435346322640738,9.604257777777779,1.0000056840070655,1.4470737502158663e-05,0.0,300000000000.0,0.3197153805005831,0.1490711305738932,0.5934761362731428,9.604312368446845,8.855185185185185,0.9974074074074074,4.04342999646259,5.0892346569603175e-08,0.0,12.723812542011729,experiments/results/parameter_sensitivity_v1/traces/c14_s520930.npz,93bce1a00327351f9f497893a4389a112a632599870f1f25f7d5406bf5857f03
QAPG-R,c14,520931,100,15,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,1.059908034957964,0.4663210893590467,0.5935869455989174,17979110.15202944,9689913.577612417,8289196.574417022,0.994298213086031,4.061491200549494,8.87962962962963,9602808.888888888,3167349.3505373667,6435504.057954797,6435459.631831394,0.31924228937238247,0.14707879998666418,300,25927584000.0,25927704202.92884,2861.7516943865025,0.11037428042175959,17971966.515357703,17851763.586517345,-1.1175870895385742e-08,3177.220016855974,28790.756236413483,25927.704202928842,8551843246.45089,17375860956.47795,0.32983418738188386,0.6701658126181161,17955812.041181345,17997748.640707918,13.535479143247205,18015672.706455823,1.059908034957964,17.97911015202944,9.689913577612417,8.289196574417023,3.167349350537367,6.435504057954796,9.602808888888887,1.0000046361021853,1.3535479143247205e-05,0.0,300000000000.0,0.31924228937238247,0.14707879998666418,0.5935869455989174,9.602853408492164,8.87962962962963,0.997037037037037,4.061491200549494,7.112913282727312e-07,0.0,12.759245666995412,experiments/results/parameter_sensitivity_v1/traces/c14_s520931.npz,59f0a54cef7c53ddc7bd7f16d68ed5d6aaff274c4ec813852279ac658be4afbc
QAPG-R,c15,520927,100,20,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.772014543979359,0.3859858991847846,0.3860286447945743,16334536.782056984,9601639.261249466,6732897.520807518,0.9958275302472046,5.178458853915799,7.7225925925925925,9600266.666666666,2873715.196716426,6726236.271858308,6726402.672330285,0.23890289138325346,0.1470830078015311,300,25920720000.0,25919868965.15178,2084.439268744269,0.0804185882091732,15987305.125061158,16838339.97328093,9.313225746154785e-07,2315.6074122442747,28782.745660026718,25919.868965151778,7759031031.13435,18160837934.017433,0.29934684629640895,0.7006531537035912,16314752.069935339,16350364.551754303,-17.705432678078616,16352932.283709954,0.772014543979359,16.334536782056983,9.601639261249465,6.7328975208075175,2.873715196716426,6.726236271858308,9.600266666666666,0.9999671677774298,-1.7705432678078615e-05,0.0,300000000000.0,0.23890289138325346,0.1470830078015311,0.3860286447945743,9.599951468574732,7.7225925925925925,0.9996296296296296,5.178458853915799,5.792060832690571e-10,0.0,16.157566208014032,experiments/results/parameter_sensitivity_v1/traces/c15_s520927.npz,178c232113cf66da3fb9a16958d79536671cdc35a28cf478fcbf41e1faa020a4
QAPG-R,c15,520928,100,20,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.7754585371815537,0.38936668200195534,0.3860918551795983,16334373.703551974,9602755.60041969,6731618.103132283,0.9955599331769217,5.2009901031097225,7.744074074074074,9601202.962962963,2876407.7404770073,6724796.244850175,6724691.5187822515,0.23960217683559054,0.14976450516636483,300,25923248000.0,25923250760.383396,2093.738050390195,0.08076680157682621,16558331.817340106,16555571.433944628,7.450580596923828e-08,2322.9812663532853,28787.100428566057,25923.250760383395,7766300899.28792,18156949861.095474,0.29958823339997886,0.7004117666000211,16337259.12947204,16332065.362815918,-30.0554558036189,16330731.220782848,0.7754585371815537,16.334373703551975,9.602755600419691,6.731618103132283,2.876407740477007,6.724796244850175,9.601202962962963,1.0000001064829298,-3.00554558036189e-05,0.0,300000000000.0,0.23960217683559054,0.14976450516636483,0.3860918551795983,9.601203985327183,7.744074074074074,1.0,5.2009901031097225,9.999753455836036e-11,0.0,16.181464958004653,experiments/results/parameter_sensitivity_v1/traces/c15_s520928.npz,f570521cdc12198ba1f9574b192370b68f1d0d43dbaf0479647c73c1803ae556
QAPG-R,c15,520929,100,20,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.7697741888061534,0.383042505867958,0.3867316829381955,16340137.001907837,9603441.809296709,6736695.192611129,0.9957872580476581,5.146637661317881,7.7155555555555555,9601934.814814815,2871941.660090943,6730037.564500775,6730041.216802991,0.2384683001243876,0.14457420574357044,300,25925224000.0,25925343906.39764,2078.3903097766142,0.08016828310091294,16411168.632572647,16291262.23493274,-7.934868335723877e-07,2307.9149765403527,28786.524737765067,25925.34390639764,7754242482.245546,18171101424.152092,0.2990989245983356,0.7009010754016644,16342521.900416031,16338229.083101282,12.469523241689851,16345788.286326459,0.7697741888061534,16.340137001907838,9.603441809296708,6.736695192611129,2.871941660090943,6.730037564500775,9.601934814814815,1.0000046250862726,1.2469523241689851e-05,0.0,300000000000.0,0.2384683001243876,0.14457420574357044,0.3867316829381955,9.60197922459172,7.7155555555555555,1.0,5.146637661317881,9.999957979733853e-11,0.0,16.028005916974507,experiments/results/parameter_sensitivity_v1/traces/c15_s520929.npz,5b317c935dee774c107cc15639badc0b3725babefd1cb13213b2276b729bdcc0
QAPG-R,c15,520930,100,20,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.7769097335384905,0.3907036782246272,0.3862060553138631,16339246.208230296,9605900.05911914,6733346.149111153,0.9957323643413568,5.211756497791847,7.75,9604257.777777778,2877281.9869699324,6727047.669025514,6726972.958785443,0.2398249893405435,0.1508786888840838,300,25931496000.0,25931690071.1877,2097.6562805539243,0.08089161465355464,16238666.066537932,16044594.878836187,5.213543772697449e-06,2328.4172949662834,28794.779405121164,25931.6900711877,7768661364.818817,18163028706.36889,0.2995817605212881,0.7004182394787122,16343793.751908753,16335608.17328753,11.377773298487757,16336438.86995626,0.7769097335384905,16.339246208230296,9.60590005911914,6.733346149111153,2.8772819869699324,6.727047669025514,9.604257777777779,1.00000748399505,1.1377773298487757e-05,0.0,300000000000.0,0.2398249893405435,0.1508786888840838,0.3862060553138631,9.604329655995445,7.75,0.9996296296296296,5.211756497791847,1.2179923042365814e-10,0.0,16.19390279200161,experiments/results/parameter_sensitivity_v1/traces/c15_s520930.npz,fe72cee60ce6fd7a0b3f0c644ab263fafee5edcf12128ca4942b80ca60bb392a
QAPG-R,c15,520931,100,20,2,300000000000.0,1,2000000.0,2,1e-10,3000,300,0.7744472136466164,0.3880866562543033,0.38636055739231334,16338121.787251722,9604404.024587628,6733717.762664092,0.995632746678672,5.174627052253561,7.755185185185185,9602808.888888888,2875523.426348302,6727158.027057673,6727283.837625911,0.23938803248165397,0.14869862377264928,300,25927584000.0,25927239924.196133,2091.0074768458644,0.08064905801617815,16169294.448187828,16513370.252054118,2.0042061805725098e-06,2321.759963549377,28792.09462974795,25927.239924196132,7763913251.140415,18163326673.055717,0.29945004843708345,0.7005499515629166,16324818.750964021,16348764.216281882,5.326300332195598,16357700.180307878,0.7744472136466164,16.338121787251723,9.604404024587627,6.733717762664091,2.8755234263483023,6.727158027057673,9.602808888888887,0.9999867293534227,5.326300332195598e-06,0.0,300000000000.0,0.23938803248165397,0.14869862377264928,0.38636055739231334,9.602681453405975,7.755185185185185,0.9981481481481481,5.174627052253561,6.54975562102561e-08,0.0,16.10646816602093,experiments/results/parameter_sensitivity_v1/traces/c15_s520931.npz,f34dcf31adef0893a7be0db9e74c74d50c7357ca1c488ed46a72ece230a92e16
QAPG-R,c16,520927,100,10,2,300000000000.0,1,1000000.0,1,5e-11,3000,300,1.6739406555779741,0.8227000407715057,0.8512406148064683,28659802.478936512,14840449.514447547,13819352.964488963,0.9958958995078491,3.0827945658367955,10.370740740740741,9600266.666666666,4059080.3875380084,5540907.748306599,5540968.022669106,0.6703689317592534,0.15233110901225236,300,25920720000.0,25919967966.78044,4519.63977006053,0.17436903378325902,28229013.235287085,28981046.45484461,8.195638656616211e-07,5014.081320117102,28770.602953545156,25919.96796678044,10959517046.352623,14960450920.427818,0.4228213962454955,0.5771786037545045,28588675.694885414,28716703.90617739,-67.38215059542944,28706451.761644084,1.6739406555779741,28.659802478936513,14.840449514447547,13.819352964488962,4.059080387538009,5.5409077483066,9.600266666666666,0.9999709871786139,-6.738215059542944e-05,0.0,300000000000.0,0.6703689317592534,0.15233110901225236,0.8512406148064683,9.599988135844608,10.370740740740741,0.9885185185185185,3.0827945658367955,3.4197343976721806e-07,0.0,9.820147749996977,experiments/results/parameter_sensitivity_v1/traces/c16_s520927.npz,e1cbbf0a5c1c632a46f2d7d8abb985c2bb5dde80d35976a3372707633721c491
QAPG-R,c16,520928,100,10,2,300000000000.0,1,1000000.0,1,5e-11,3000,300,1.6779219456224026,0.8271252496035728,0.8507966960188296,28672621.777373478,14858500.905968029,13814120.871405445,0.9959008868660799,3.0547888762602167,10.364074074074074,9601202.962962963,4061371.691199023,5539772.663359193,5539725.826017373,0.6715525984269574,0.1555726511766154,300,25923248000.0,25923089757.307182,4530.389253180487,0.1747627036589442,28725291.390375778,28883534.083191663,3.069639205932617e-06,5023.948131418369,28774.77246591681,25923.08975730718,10965703566.237362,14957386191.06982,0.4230091269558775,0.5769908730441224,28682697.445798226,28664561.242633678,-83.79005999181655,28677438.67849306,1.6779219456224026,28.67262177737348,14.858500905968029,13.814120871405445,4.061371691199023,5.5397726633591935,9.601202962962963,0.9999938957227575,-8.379005999181655e-05,0.0,300000000000.0,0.6715525984269574,0.1555726511766154,0.8507966960188296,9.601144354558215,10.364074074074074,0.99,3.0547888762602167,3.149718839912108e-09,0.0,9.821584624995012,experiments/results/parameter_sensitivity_v1/traces/c16_s520928.npz,4764cb9eae282dac26a4cf3144404cb54f51460aa448d3c54381c822daf8c495
QAPG-R,c16,520929,100,10,2,300000000000.0,1,1000000.0,1,5e-11,3000,300,1.6720790008940987,0.8194578361576262,0.852621164736472,28671578.830886558,14837318.075818617,13834260.755067945,0.9958967813130621,2.9703414953460365,10.31925925925926,9601934.814814815,4058430.9654723275,5543890.065087461,5543716.0282237325,0.6700396970047665,0.1494181391528598,300,25925224000.0,25926266782.51143,4514.613302414066,0.17413279514115776,29548142.628415015,28505360.116985023,2.980232238769531e-07,5006.639060626023,28774.310639883013,25926.26678251143,10957763606.775284,14968503175.736145,0.42265103953056776,0.5773489604694322,28684827.11328698,28660980.20496623,37.499669190801136,28687118.093294512,1.6720790008940987,28.671578830886556,14.837318075818617,13.834260755067945,4.058430965472327,5.543890065087461,9.601934814814815,1.000040222700156,3.7499669190801135e-05,0.0,300000000000.0,0.6700396970047665,0.1494181391528598,0.852621164736472,9.60232103055979,10.31925925925926,0.9881481481481481,2.9703414953460365,5.427909937488762e-09,0.0,9.434649125003489,experiments/results/parameter_sensitivity_v1/traces/c16_s520929.npz,7fa461575723527a89c5a9c72a1f10063f55c6194221dae11d080b714da1f8d6
QAPG-R,c16,520930,100,10,2,300000000000.0,1,1000000.0,1,5e-11,3000,300,1.6803601774595394,0.8289957226295914,0.8513644548299477,28694389.17228856,14873663.147183673,13820726.025104882,0.9958222606035606,3.009644418273604,10.34074074074074,9604257.777777778,4063024.0916994605,5541189.992936596,5541208.418179646,0.672375429607001,0.15662029302259048,300,25931496000.0,25931378028.517353,4536.972479140756,0.17496071647836606,28498818.66884201,28616790.151487917,1.341104507446289e-06,5030.6850813823685,28782.20720984851,25931.378028517353,10970165047.588543,14961212980.92881,0.4230459729338098,0.5769540270661901,28702487.61340227,28687910.41939758,-0.29171825105813465,28672376.79842187,1.6803601774595394,28.69438917228856,14.873663147183674,13.820726025104882,4.063024091699461,5.541189992936596,9.604257777777779,0.9999954506487923,-2.9171825105813465e-07,0.0,300000000000.0,0.672375429607001,0.15662029302259048,0.8513644548299477,9.604214084636057,10.34074074074074,0.9911111111111112,3.009644418273604,5.846379541943336e-08,0.0,9.545801333006239,experiments/results/parameter_sensitivity_v1/traces/c16_s520930.npz,5d4f75b587646eb198013ee8329c111d4a2943169483e29340e4bb1a35e67e46
QAPG-R,c16,520931,100,10,2,300000000000.0,1,1000000.0,1,5e-11,3000,300,1.6765979461689622,0.8248219523547801,0.8517759938141818,28681854.55730081,14856916.517411493,13824938.039889317,0.9958794361047834,2.998079206208112,10.355555555555556,9602808.888888888,4060949.600438474,5541984.630062284,5541925.8343310105,0.6713295282459265,0.1534924241088537,300,25927584000.0,25927922422.352047,4526.814454656198,0.17459225544248402,28654081.11477513,28315658.762727402,2.2426247596740723e-06,5020.990782753779,28780.292341237273,25927.922422352047,10964563921.18388,14963358501.168167,0.4228863285911217,0.5771136714088783,28625478.386711616,28726955.493772175,41.44103171571421,28775682.361877777,1.6765979461689622,28.68185455730081,14.856916517411493,13.824938039889316,4.060949600438474,5.541984630062284,9.602808888888887,1.0000130525988093,4.144103171571421e-05,0.0,300000000000.0,0.6713295282459265,0.1534924241088537,0.8517759938141818,9.602934230500757,10.355555555555556,0.9896296296296296,2.998079206208112,1.1937015466367829e-08,0.0,9.5159179160255,experiments/results/parameter_sensitivity_v1/traces/c16_s520931.npz,c9bde26695da587909343e326aa77eea35b783c14916b32ec92e92a0b7d8e70e
QAPG-R,c17,520927,100,10,2,300000000000.0,1,1500000.0,1.5,7.5e-11,3000,300,1.6637204006486779,0.808161088546875,0.8555593121018026,28635673.730619326,14769298.711594922,13866375.019024413,0.9961914343853483,2.960694403133217,10.433333333333334,9600266.666666666,4049596.2972289603,5550391.146334125,5550449.392255208,0.6654238112555133,0.14273727729136165,300,25920720000.0,25919966097.62033,4492.04508175143,0.1733044350765504,28204694.456857882,28958596.83652985,-1.0728836059570312e-06,4983.419413923148,28770.62540316347,25919.96609762033,10933910002.518192,14986056095.102137,0.42183349937027953,0.5781665006297204,28564494.08033046,28692617.450850435,-66.84306168957937,28683090.669499855,1.6637204006486779,28.635673730619327,14.769298711594923,13.866375019024414,4.049596297228961,5.550391146334125,9.600266666666666,0.9999709150679584,-6.684306168957937e-05,0.0,300000000000.0,0.6654238112555133,0.14273727729136165,0.8555593121018026,9.599987443563085,10.433333333333334,0.9911111111111112,2.960694403133217,4.497985518769898e-09,0.0,9.408193249983015,experiments/results/parameter_sensitivity_v1/traces/c17_s520927.npz,86a88b5a4754a66785bc5df82f2ebb6cb438a73f8f434709bb7835c53da9137c
QAPG-R,c17,520928,100,10,2,300000000000.0,1,1500000.0,1.5,7.5e-11,3000,300,1.667417128361758,0.8122014327440232,0.8552156956177346,28647824.465126257,14785547.949314686,13862276.515811576,0.9961654427936655,2.9716425634817116,10.45037037037037,9601202.962962963,4051651.7143031945,5549493.388124939,5549450.741154955,0.6664800151497579,0.1457214175942655,300,25923248000.0,25923091776.55596,4502.026246576746,0.1736685687564567,28703013.95356603,28859237.39760436,1.5348196029663086e-06,4992.55570547682,28774.796762602393,25923.09177655596,10939459628.618626,14983632147.937336,0.42199671717059356,0.5780032828294065,28657952.84408212,28639721.76196157,-84.45323096895946,28650983.243707098,1.667417128361758,28.647824465126256,14.785547949314685,13.862276515811576,4.051651714303195,5.549493388124939,9.601202962962963,0.9999939736161133,-8.445323096895947e-05,0.0,300000000000.0,0.6664800151497579,0.1457214175942655,0.8552156956177346,9.601145102428134,10.45037037037037,0.9844444444444445,2.9716425634817116,6.7923600771679915e-09,0.0,9.440225833008299,experiments/results/parameter_sensitivity_v1/traces/c17_s520928.npz,01f64e2a43dd12b30f830d34c5500d195d9007bda4ffd9e98382f1ffdf0215dd
QAPG-R,c17,520929,100,10,2,300000000000.0,1,1500000.0,1.5,7.5e-11,3000,300,1.6621390738965964,0.8052728328140101,0.8568662410825868,28647977.843125384,14767542.743726391,13880435.099398997,0.9962024700418819,2.941695707451328,10.42962962962963,9601934.814814815,4049127.1547895023,5553193.1566996565,5553019.908792395,0.6651919804799351,0.14008085233407508,300,25925224000.0,25926264841.02073,4487.775499520811,0.17309764931584817,29524151.847074926,28483310.82634557,1.780688762664795e-06,4976.804359027053,28774.332689173654,25926.26484102073,10932643317.931656,14993621523.089073,0.42168215842005696,0.578317841579943,28661205.163329225,28637395.986962315,37.921980460641066,28663522.783136666,1.6621390738965964,28.647977843125386,14.767542743726391,13.880435099398996,4.0491271547895025,5.553193156699656,9.601934814814815,1.0000401478120586,3.7921980460641066e-05,0.0,300000000000.0,0.6651919804799351,0.14008085233407508,0.8568662410825868,9.602320311489159,10.42962962962963,0.99,2.941695707451328,2.411445139925694e-07,0.0,9.348091624997323,experiments/results/parameter_sensitivity_v1/traces/c17_s520929.npz,a1a6b74c602a036a03a7a1c32b5d61e86d93980e2d2d618b325e3e7507f600bf
QAPG-R,c17,520930,100,10,2,300000000000.0,1,1500000.0,1.5,7.5e-11,3000,300,1.669893365907107,0.8140961559904476,0.8557972099166593,28669576.89444561,14800608.9393657,13868967.955079911,0.9961621705759616,2.968595919179885,10.4,9604257.777777778,4053298.2788819545,5550914.935099693,5550934.338467453,0.6672917135281848,0.14680444246226299,300,25931496000.0,25931375677.75045,4508.712087949189,0.173870917763061,28473146.81731186,28593469.066864632,-4.433095455169678e-06,4999.3451767918505,28782.230530933135,25931.37567775045,10943905352.981277,14987470324.76917,0.42203335021563587,0.5779666497843641,28677852.973863035,28662956.030911673,1.142144278663479,28648389.452617135,1.669893365907107,28.66957689444561,14.8006089393657,13.868967955079912,4.053298278881955,5.550914935099693,9.604257777777779,0.9999953599958309,1.142144278663479e-06,0.0,300000000000.0,0.6672917135281848,0.14680444246226299,0.8557972099166593,9.604213213981648,10.4,0.9892592592592593,2.968595919179885,6.538304321500668e-06,0.0,9.423320709000109,experiments/results/parameter_sensitivity_v1/traces/c17_s520930.npz,31e0ffb7d12a7cbf62ce1920e52e6aa08c83f4cd473a80699ed08695accfa0ff
